air_temp,albedo,azimuth,clearsky_dhi,clearsky_dni,clearsky_ghi,clearsky_gti,cloud_opacity,dewpoint_temp,dhi,dni,ghi,gti,precipitable_water,precipitation_rate,relative_humidity,surface_pressure,snow_depth,snow_water_equivalent,snow_soiling_rooftop,snow_soiling_ground,wind_direction_100m,wind_direction_10m,wind_speed_100m,wind_speed_10m,zenith,period_end,period
13,0.14,-141,0,0,0,0,22.1,12.5,0,0,0,0,13.9,0.3,96.2,685.9,0,0,0,0,85,90,1.2,0.8,173,2024-02-27T06:00:00Z,PT60M
13,0.14,-104,0,0,0,0,16.4,12.5,0,0,0,0,13.8,0.1,97.4,685.4,0,0,0,0,90,93,1.1,0.8,160,2024-02-27T07:00:00Z,PT60M
13,0.14,-99,0,0,0,0,23.5,12.4,0,0,0,0,13.6,0.1,98.1,684.9,0,0,0,0,95,97,1.1,0.9,145,2024-02-27T08:00:00Z,PT60M
12,0.14,-98,0,0,0,0,32.9,11.9,0,0,0,0,13.4,0.1,98.4,684.5,0,0,0,0,101,98,1,0.8,130,2024-02-27T09:00:00Z,PT60M
12,0.14,-98,0,0,0,0,59.7,11.5,0,0,0,0,13.7,0.1,98.7,684.5,0,0,0,0,107,100,0.8,0.6,115,2024-02-27T10:00:00Z,PT60M
12,0.14,-98,0,0,0,0,70.5,11.4,0,0,0,0,14,0.1,99,684.8,0,0,0,0,112,100,0.8,0.6,101,2024-02-27T11:00:00Z,PT60M
12,0.14,-99,34,63,43,47,54.9,11.5,23,0,23,22,13.8,0.1,99.3,685.3,0,0,0,0,114,106,1.1,0.7,86,2024-02-27T12:00:00Z,PT60M
12,0.14,-101,129,354,250,268,36.2,11.4,161,5,164,158,13.7,0.1,98.4,685.8,0,0,0,0,117,118,1.3,1,71,2024-02-27T13:00:00Z,PT60M
13,0.14,-104,189,592,518,542,16,11.5,294,255,434,439,13.8,0.2,92.5,686.2,0,0,0,0,129,133,1.3,0.9,56,2024-02-27T14:00:00Z,PT60M
15,0.14,-109,220,721,755,777,20.2,11.9,411,261,599,599,14.1,0.2,83.9,686.4,0,0,0,0,165,171,0.8,0.6,42,2024-02-27T15:00:00Z,PT60M
16,0.14,-119,242,782,928,947,34,11.8,540,82,614,600,14.3,0.2,76.7,686.3,0,0,0,0,221,224,0.8,0.6,28,2024-02-27T16:00:00Z,PT60M
17,0.14,-145,266,788,1018,1033,26.5,11.8,565,193,748,737,14.6,0.1,70.4,685.9,0,0,0,0,244,247,1.2,0.9,17,2024-02-27T17:00:00Z,PT60M
18,0.14,161,287,760,1022,1035,21.4,12,555,257,802,795,14.9,0.2,66.9,685.3,0,0,0,0,264,265,1.5,1.1,15,2024-02-27T18:00:00Z,PT60M
19,0.14,125,289,718,944,958,1.3,12.6,308,684,931,944,15.2,3,67.3,684.7,0,0,0,0,278,277,1.8,1.3,24,2024-02-27T19:00:00Z,PT60M
19,0.14,111,254,692,802,821,8.8,13.4,349,480,733,743,15.5,1.4,69.3,684,0,0,0,0,281,279,1.6,1.2,37,2024-02-27T20:00:00Z,PT60M
19,0.14,105,208,618,593,615,8.2,13.5,278,430,541,554,15.9,1.5,71.8,683.5,0,0,0,0,285,283,1.5,1.1,52,2024-02-27T21:00:00Z,PT60M
18,0.14,102,158,404,326,345,1.1,13.3,161,388,324,341,16.3,1,75.2,683.5,0,0,0,0,271,269,1.4,0.9,66,2024-02-27T22:00:00Z,PT60M
17,0.14,100,67,145,95,103,42.6,13.4,56,0,56,54,16.4,0.4,79.6,684,0,0,0,0,234,237,0.9,0.5,81,2024-02-27T23:00:00Z,PT60M
16,0.14,98,1,0,1,1,31.4,13.4,0,0,0,0,16.4,0.2,84.3,684.4,0,0,0,0,160,141,0.3,0.2,96,2024-02-28T00:00:00Z,PT60M
15,0.14,97,0,0,0,0,19.4,13,0,0,0,0,16.5,0.8,87,684.7,0,0,0,0,75,85,0.5,0.5,111,2024-02-28T01:00:00Z,PT60M
14,0.14,97,0,0,0,0,36,12.8,0,0,0,0,16.5,1.4,90.1,685,0,0,0,0,76,90,0.9,0.8,125,2024-02-28T02:00:00Z,PT60M
14,0.14,98,0,0,0,0,30.2,13,0,0,0,0,16.7,1.1,94,685.4,0,0,0,0,95,102,1.2,0.9,140,2024-02-28T03:00:00Z,PT60M
14,0.14,101,0,0,0,0,35.8,13.3,0,0,0,0,16.8,0.7,94.9,685.7,0,0,0,0,105,107,1.3,1,155,2024-02-28T04:00:00Z,PT60M
14,0.14,116,0,0,0,0,51.8,13.2,0,0,0,0,16.7,0.4,95.2,685.8,0,0,0,0,105,104,1.4,1,169,2024-02-28T05:00:00Z,PT60M
14,0.14,-139,0,0,0,0,32.1,13.1,0,0,0,0,16.5,0.1,95.5,685.4,0,0,0,0,108,107,1.4,1,173,2024-02-28T06:00:00Z,PT60M
14,0.14,-103,0,0,0,0,23.2,13,0,0,0,0,16.1,0.4,96.2,684.8,0,0,0,0,120,113,1.5,1,160,2024-02-28T07:00:00Z,PT60M
13,0.14,-98,0,0,0,0,58.1,12.9,0,0,0,0,15.8,0.4,96.8,684.3,0,0,0,0,125,110,1.6,1,145,2024-02-28T08:00:00Z,PT60M
13,0.14,-97,0,0,0,0,34.7,13,0,0,0,0,15.3,0.3,97.1,683.9,0,0,0,0,122,107,1.6,1,130,2024-02-28T09:00:00Z,PT60M
13,0.14,-97,0,0,0,0,16.8,12.8,0,0,0,0,15.4,0.2,98.4,683.8,0,0,0,0,118,105,1.3,0.9,115,2024-02-28T10:00:00Z,PT60M
13,0.14,-98,0,0,0,0,36.5,12.5,0,0,0,0,15.3,0.1,99.3,684.1,0,0,0,0,110,105,1.2,1,100,2024-02-28T11:00:00Z,PT60M
13,0.14,-99,33,109,49,55,44.2,12.5,30,0,30,29,14.6,0.1,99.3,684.5,0,0,0,0,106,104,1.8,1.2,86,2024-02-28T12:00:00Z,PT60M
13,0.14,-101,111,483,274,298,4.3,12.2,117,424,267,287,14.3,0.1,98.4,685,0,0,0,0,113,112,1.8,1.2,71,2024-02-28T13:00:00Z,PT60M
13,0.14,-103,154,701,544,571,3,12.3,180,627,527,550,14.1,0.1,95.2,685.6,0,0,0,0,128,132,1.4,0.9,56,2024-02-28T14:00:00Z,PT60M
15,0.14,-108,170,824,783,805,29.8,12.6,387,219,540,537,14,0.3,88.7,685.8,0,0,0,0,154,166,0.9,0.5,42,2024-02-28T15:00:00Z,PT60M
16,0.14,-118,173,894,959,978,40.3,12.8,521,59,575,560,14,0.2,81.9,685.6,0,0,0,0,213,215,0.6,0.4,28,2024-02-28T16:00:00Z,PT60M
17,0.14,-145,177,920,1056,1072,24.5,13,514,297,796,790,14.3,0.3,76.8,685.2,0,0,0,0,252,245,0.8,0.6,17,2024-02-28T17:00:00Z,PT60M
18,0.14,160,181,916,1067,1082,22.6,13.4,504,334,826,822,14.8,0.2,73.3,684.8,0,0,0,0,256,254,1.2,0.9,15,2024-02-28T18:00:00Z,PT60M
19,0.14,124,191,877,990,1007,2.1,14,224,818,969,984,15.3,1.2,73.4,684.2,0,0,0,0,255,257,1.5,1.1,24,2024-02-28T19:00:00Z,PT60M
19,0.14,111,196,802,833,852,5.8,14.8,263,655,787,801,15.8,1.6,75.9,683.7,0,0,0,0,268,270,1.4,1.1,37,2024-02-28T20:00:00Z,PT60M
19,0.14,105,179,699,614,637,2.9,15,208,626,594,614,15.9,2,77.4,683.5,0,0,0,0,288,285,1,0.8,52,2024-02-28T21:00:00Z,PT60M
19,0.14,101,141,501,349,371,2.5,15.2,151,453,341,361,15.3,3.7,80.6,683.5,0,0,0,0,279,281,0.7,0.5,66,2024-02-28T22:00:00Z,PT60M
18,0.14,99,65,182,101,111,17.3,15.1,68,102,91,95,14.1,2,85.3,683.9,0,0,0,0,184,174,0.4,0.3,81,2024-02-28T23:00:00Z,PT60M
17,0.14,98,1,0,1,1,29.9,14.5,0,0,0,0,13.3,0.2,87.4,684.3,0,0,0,0,102,98,1,0.7,96,2024-02-29T00:00:00Z,PT60M
16,0.14,97,0,0,0,0,8.5,14.4,0,0,0,0,13.6,0.2,90,684.9,0,0,0,0,98,101,1.5,1,111,2024-02-29T01:00:00Z,PT60M
15,0.14,97,0,0,0,0,37.8,14.3,0,0,0,0,14.1,0.4,93.8,685.5,0,0,0,0,95,103,1.7,1.1,125,2024-02-29T02:00:00Z,PT60M
15,0.14,97,0,0,0,0,24.4,13.8,0,0,0,0,14.3,0.4,95.6,685.9,0,0,0,0,92,95,1.7,1.1,140,2024-02-29T03:00:00Z,PT60M
14,0.14,100,0,0,0,0,51.8,13.6,0,0,0,0,14.5,0.6,96.2,686.1,0,0,0,0,100,100,1.7,1.2,155,2024-02-29T04:00:00Z,PT60M
14,0.14,114,0,0,0,0,65.5,13.5,0,0,0,0,14.6,0.8,97.1,686,0,0,0,0,106,104,1.9,1.2,169,2024-02-29T05:00:00Z,PT60M
14,0.14,-137,0,0,0,0,49.5,13.2,0,0,0,0,14.6,0.9,97.7,685.8,0,0,0,0,106,104,2,1.3,173,2024-02-29T06:00:00Z,PT60M
13,0.14,-101,0,0,0,0,23.2,12.9,0,0,0,0,14.2,0.2,98.4,685.3,0,0,0,0,109,105,2.1,1.3,160,2024-02-29T07:00:00Z,PT60M
13,0.14,-98,0,0,0,0,31.3,12.6,0,0,0,0,13.7,0.1,97.4,684.9,0,0,0,0,111,106,2.4,1.5,145,2024-02-29T08:00:00Z,PT60M
13,0.14,-97,0,0,0,0,35.3,12.3,0,0,0,0,13.1,0,97.4,684.7,0,0,0,0,111,105,2.6,1.6,130,2024-02-29T09:00:00Z,PT60M
13,0.14,-97,0,0,0,0,48.9,12.4,0,0,0,0,12.1,0,99.3,684.6,0,0,0,0,110,104,2.5,1.5,115,2024-02-29T10:00:00Z,PT60M
12,0.14,-97,0,0,0,0,65.9,12.4,0,0,0,0,11.4,0,100,684.8,0,0,0,0,111,103,2.1,1.3,100,2024-02-29T11:00:00Z,PT60M
12,0.14,-99,34,90,48,52,56.9,12.2,26,0,26,25,11.1,0,99.7,685.3,0,0,0,0,109,107,2.2,1.4,86,2024-02-29T12:00:00Z,PT60M
12,0.14,-100,122,427,268,287,10.8,11.9,130,324,249,262,10.9,0,98.4,685.8,0,0,0,0,111,114,2.1,1.4,71,2024-02-29T13:00:00Z,PT60M
13,0.14,-103,168,672,544,567,0.5,12.2,173,659,541,564,10.7,0.1,93.7,686.3,0,0,0,0,120,125,1.8,1.2,56,2024-02-29T14:00:00Z,PT60M
15,0.14,-108,182,813,788,808,11.5,12.5,314,515,697,706,10.7,0.2,84.3,686.6,0,0,0,0,131,135,1.4,0.9,42,2024-02-29T15:00:00Z,PT60M
17,0.14,-118,189,880,965,981,9.5,12.2,325,621,875,883,10.7,0.2,74.8,686.6,0,0,0,0,157,167,0.9,0.6,28,2024-02-29T16:00:00Z,PT60M
18,0.14,-144,194,907,1063,1076,10.4,11.6,362,617,952,958,10.9,0.1,67.7,686.2,0,0,0,0,211,218,0.8,0.6,16,2024-02-29T17:00:00Z,PT60M
19,0.14,160,191,914,1077,1089,21.4,11.4,504,353,846,841,11.4,0.1,63.1,685.6,0,0,0,0,241,243,1.3,0.9,14,2024-02-29T18:00:00Z,PT60M
19,0.14,123,185,898,1005,1019,26.3,11.6,520,241,742,733,11.8,0.3,60.9,684.9,0,0,0,0,256,262,1.5,1.1,24,2024-02-29T19:00:00Z,PT60M
20,0.14,110,178,847,851,870,17.8,11.9,387,394,699,701,12.2,0.3,58.7,684,0,0,0,0,268,273,1.5,1.1,37,2024-02-29T20:00:00Z,PT60M
20,0.14,104,167,740,628,651,12.8,12.1,274,436,550,560,12.4,0.2,59.1,683.3,0,0,0,0,283,284,1.3,1,52,2024-02-29T21:00:00Z,PT60M
20,0.14,101,134,554,362,385,1.5,13.2,143,521,355,377,12,2.1,66,683.4,0,0,0,0,287,287,1.6,1,66,2024-02-29T22:00:00Z,PT60M
19,0.14,99,63,210,106,116,19.1,13.5,75,53,87,88,11.6,2,72.4,683.8,0,0,0,0,279,276,1.5,0.9,81,2024-02-29T23:00:00Z,PT60M
17,0.14,98,1,0,1,1,21.2,13.4,1,0,1,1,11.5,0,77.7,684.1,0,0,0,0,306,318,0.8,0.3,96,2024-03-01T00:00:00Z,PT60M
